participant_id,video_no,conflict,action,score,score_type,target_kind,scale,item_no,item_text
62,1,葛藤あり,行動あり,2.8333333333333335,post,scale,勇気尺度,,
63,1,葛藤あり,行動あり,4.666666666666667,post,scale,勇気尺度,,
64,1,葛藤あり,行動あり,5.666666666666667,post,scale,勇気尺度,,
65,1,葛藤あり,行動あり,3.0,post,scale,勇気尺度,,
66,1,葛藤あり,行動あり,3.3333333333333335,post,scale,勇気尺度,,
67,1,葛藤あり,行動あり,3.3333333333333335,post,scale,勇気尺度,,
68,1,葛藤あり,行動あり,4.0,post,scale,勇気尺度,,
69,1,葛藤あり,行動あり,5.833333333333333,post,scale,勇気尺度,,
71,1,葛藤あり,行動あり,3.8333333333333335,post,scale,勇気尺度,,
72,1,葛藤あり,行動あり,1.3333333333333333,post,scale,勇気尺度,,
74,1,葛藤あり,行動あり,5.333333333333333,post,scale,勇気尺度,,
76,1,葛藤あり,行動あり,4.333333333333333,post,scale,勇気尺度,,
77,1,葛藤あり,行動あり,1.5,post,scale,勇気尺度,,
79,1,葛藤あり,行動あり,5.333333333333333,post,scale,勇気尺度,,
81,1,葛藤あり,行動あり,4.5,post,scale,勇気尺度,,
82,1,葛藤あり,行動あり,5.0,post,scale,勇気尺度,,
83,1,葛藤あり,行動あり,1.8333333333333333,post,scale,勇気尺度,,
86,1,葛藤あり,行動あり,4.0,post,scale,勇気尺度,,
87,1,葛藤あり,行動あり,5.0,post,scale,勇気尺度,,
88,1,葛藤あり,行動あり,4.0,post,scale,勇気尺度,,
89,1,葛藤あり,行動あり,7.0,post,scale,勇気尺度,,
90,1,葛藤あり,行動あり,5.666666666666667,post,scale,勇気尺度,,
91,1,葛藤あり,行動あり,4.5,post,scale,勇気尺度,,
92,1,葛藤あり,行動あり,5.0,post,scale,勇気尺度,,
94,1,葛藤あり,行動あり,2.0,post,scale,勇気尺度,,
95,1,葛藤あり,行動あり,2.5,post,scale,勇気尺度,,
96,1,葛藤あり,行動あり,4.833333333333333,post,scale,勇気尺度,,
97,1,葛藤あり,行動あり,4.5,post,scale,勇気尺度,,
98,1,葛藤あり,行動あり,4.666666666666667,post,scale,勇気尺度,,
100,1,葛藤あり,行動あり,2.0,post,scale,勇気尺度,,
101,1,葛藤あり,行動あり,2.3333333333333335,post,scale,勇気尺度,,
102,1,葛藤あり,行動あり,4.333333333333333,post,scale,勇気尺度,,
103,1,葛藤あり,行動あり,3.8333333333333335,post,scale,勇気尺度,,
104,1,葛藤あり,行動あり,4.0,post,scale,勇気尺度,,
105,1,葛藤あり,行動あり,4.0,post,scale,勇気尺度,,
106,1,葛藤あり,行動あり,4.5,post,scale,勇気尺度,,
107,1,葛藤あり,行動あり,2.3333333333333335,post,scale,勇気尺度,,
108,1,葛藤あり,行動あり,3.8333333333333335,post,scale,勇気尺度,,
109,1,葛藤あり,行動あり,3.0,post,scale,勇気尺度,,
110,1,葛藤あり,行動あり,4.333333333333333,post,scale,勇気尺度,,
111,1,葛藤あり,行動あり,4.0,post,scale,勇気尺度,,
112,1,葛藤あり,行動あり,5.833333333333333,post,scale,勇気尺度,,
113,1,葛藤あり,行動あり,5.166666666666667,post,scale,勇気尺度,,
114,1,葛藤あり,行動あり,3.0,post,scale,勇気尺度,,
115,1,葛藤あり,行動あり,4.0,post,scale,勇気尺度,,
116,1,葛藤あり,行動あり,2.5,post,scale,勇気尺度,,
117,1,葛藤あり,行動あり,4.833333333333333,post,scale,勇気尺度,,
118,1,葛藤あり,行動あり,3.0,post,scale,勇気尺度,,
120,1,葛藤あり,行動あり,4.166666666666667,post,scale,勇気尺度,,
121,1,葛藤あり,行動あり,6.833333333333333,post,scale,勇気尺度,,
122,1,葛藤あり,行動あり,3.3333333333333335,post,scale,勇気尺度,,
123,1,葛藤あり,行動あり,4.0,post,scale,勇気尺度,,
124,1,葛藤あり,行動あり,3.6666666666666665,post,scale,勇気尺度,,
125,1,葛藤あり,行動あり,4.666666666666667,post,scale,勇気尺度,,
126,1,葛藤あり,行動あり,3.8333333333333335,post,scale,勇気尺度,,
1,1,葛藤あり,行動あり,0.33333333333333304,diff,scale,勇気尺度,,
2,1,葛藤あり,行動あり,-0.3333333333333339,diff,scale,勇気尺度,,
3,1,葛藤あり,行動あり,-0.6666666666666665,diff,scale,勇気尺度,,
4,1,葛藤あり,行動あり,0.6666666666666665,diff,scale,勇気尺度,,
5,1,葛藤あり,行動あり,1.1666666666666665,diff,scale,勇気尺度,,
6,1,葛藤あり,行動あり,0.6666666666666661,diff,scale,勇気尺度,,
7,1,葛藤あり,行動あり,-0.16666666666666607,diff,scale,勇気尺度,,
8,1,葛藤あり,行動あり,-1.8333333333333335,diff,scale,勇気尺度,,
9,1,葛藤あり,行動あり,0.5,diff,scale,勇気尺度,,
10,1,葛藤あり,行動あり,0.0,diff,scale,勇気尺度,,
11,1,葛藤あり,行動あり,-0.833333333333333,diff,scale,勇気尺度,,
14,1,葛藤あり,行動あり,-0.16666666666666696,diff,scale,勇気尺度,,
15,1,葛藤あり,行動あり,-0.16666666666666652,diff,scale,勇気尺度,,
16,1,葛藤あり,行動あり,0.16666666666666607,diff,scale,勇気尺度,,
17,1,葛藤あり,行動あり,0.33333333333333304,diff,scale,勇気尺度,,
18,1,葛藤あり,行動あり,0.833333333333333,diff,scale,勇気尺度,,
19,1,葛藤あり,行動あり,0.16666666666666652,diff,scale,勇気尺度,,
20,1,葛藤あり,行動あり,-0.6666666666666665,diff,scale,勇気尺度,,
22,1,葛藤あり,行動あり,0.0,diff,scale,勇気尺度,,
23,1,葛藤あり,行動あり,0.16666666666666696,diff,scale,勇気尺度,,
24,1,葛藤あり,行動あり,-1.1666666666666665,diff,scale,勇気尺度,,
25,1,葛藤あり,行動あり,0.33333333333333304,diff,scale,勇気尺度,,
28,1,葛藤あり,行動あり,0.666666666666667,diff,scale,勇気尺度,,
29,1,葛藤あり,行動あり,0.666666666666667,diff,scale,勇気尺度,,
30,1,葛藤あり,行動あり,0.8333333333333333,diff,scale,勇気尺度,,
32,1,葛藤あり,行動あり,0.16666666666666652,diff,scale,勇気尺度,,
33,1,葛藤あり,行動あり,-0.16666666666666696,diff,scale,勇気尺度,,
34,1,葛藤あり,行動あり,-0.16666666666666696,diff,scale,勇気尺度,,
35,1,葛藤あり,行動あり,0.0,diff,scale,勇気尺度,,
36,1,葛藤あり,行動あり,-0.16666666666666652,diff,scale,勇気尺度,,
37,1,葛藤あり,行動あり,0.3333333333333335,diff,scale,勇気尺度,,
41,1,葛藤あり,行動あり,0.0,diff,scale,勇気尺度,,
42,1,葛藤あり,行動あり,0.33333333333333304,diff,scale,勇気尺度,,
43,1,葛藤あり,行動あり,0.0,diff,scale,勇気尺度,,
44,1,葛藤あり,行動あり,-0.3333333333333335,diff,scale,勇気尺度,,
45,1,葛藤あり,行動あり,-1.5,diff,scale,勇気尺度,,
46,1,葛藤あり,行動あり,-0.5,diff,scale,勇気尺度,,
47,1,葛藤あり,行動あり,-0.16666666666666696,diff,scale,勇気尺度,,
48,1,葛藤あり,行動あり,0.0,diff,scale,勇気尺度,,
51,1,葛藤あり,行動あり,1.0,diff,scale,勇気尺度,,
52,1,葛藤あり,行動あり,0.33333333333333304,diff,scale,勇気尺度,,
53,1,葛藤あり,行動あり,0.0,diff,scale,勇気尺度,,
55,1,葛藤あり,行動あり,0.5,diff,scale,勇気尺度,,
56,1,葛藤あり,行動あり,0.3333333333333335,diff,scale,勇気尺度,,
57,1,葛藤あり,行動あり,1.1666666666666665,diff,scale,勇気尺度,,
58,1,葛藤あり,行動あり,-0.16666666666666674,diff,scale,勇気尺度,,
59,1,葛藤あり,行動あり,1.0,diff,scale,勇気尺度,,
60,1,葛藤あり,行動あり,-0.5,diff,scale,勇気尺度,,
61,1,葛藤あり,行動あり,-0.666666666666667,diff,scale,勇気尺度,,
62,1,葛藤あり,行動あり,-1.4999999999999996,diff,scale,勇気尺度,,
63,1,葛藤あり,行動あり,0.3333333333333339,diff,scale,勇気尺度,,
64,1,葛藤あり,行動あり,-0.16666666666666607,diff,scale,勇気尺度,,
65,1,葛藤あり,行動あり,0.5,diff,scale,勇気尺度,,
66,1,葛藤あり,行動あり,-1.1666666666666665,diff,scale,勇気尺度,,
67,1,葛藤あり,行動あり,-0.5,diff,scale,勇気尺度,,
68,1,葛藤あり,行動あり,-0.16666666666666696,diff,scale,勇気尺度,,
69,1,葛藤あり,行動あり,1.0,diff,scale,勇気尺度,,
71,1,葛藤あり,行動あり,-0.8333333333333335,diff,scale,勇気尺度,,
72,1,葛藤あり,行動あり,-0.5,diff,scale,勇気尺度,,
74,1,葛藤あり,行動あり,0.5,diff,scale,勇気尺度,,
76,1,葛藤あり,行動あり,-0.5,diff,scale,勇気尺度,,
77,1,葛藤あり,行動あり,-0.5,diff,scale,勇気尺度,,
79,1,葛藤あり,行動あり,0.833333333333333,diff,scale,勇気尺度,,
81,1,葛藤あり,行動あり,0.16666666666666696,diff,scale,勇気尺度,,
82,1,葛藤あり,行動あり,1.5,diff,scale,勇気尺度,,
83,1,葛藤あり,行動あり,-0.16666666666666674,diff,scale,勇気尺度,,
86,1,葛藤あり,行動あり,0.0,diff,scale,勇気尺度,,
87,1,葛藤あり,行動あり,2.0,diff,scale,勇気尺度,,
88,1,葛藤あり,行動あり,0.3333333333333335,diff,scale,勇気尺度,,
89,1,葛藤あり,行動あり,0.0,diff,scale,勇気尺度,,
90,1,葛藤あり,行動あり,-0.16666666666666607,diff,scale,勇気尺度,,
91,1,葛藤あり,行動あり,-0.33333333333333304,diff,scale,勇気尺度,,
92,1,葛藤あり,行動あり,0.0,diff,scale,勇気尺度,,
94,1,葛藤あり,行動あり,-0.3333333333333335,diff,scale,勇気尺度,,
95,1,葛藤あり,行動あり,-1.0,diff,scale,勇気尺度,,
96,1,葛藤あり,行動あり,0.33333333333333304,diff,scale,勇気尺度,,
97,1,葛藤あり,行動あり,1.0,diff,scale,勇気尺度,,
98,1,葛藤あり,行動あり,1.3333333333333335,diff,scale,勇気尺度,,
100,1,葛藤あり,行動あり,-0.3333333333333335,diff,scale,勇気尺度,,
101,1,葛藤あり,行動あり,0.8333333333333335,diff,scale,勇気尺度,,
102,1,葛藤あり,行動あり,-0.3333333333333339,diff,scale,勇気尺度,,
103,1,葛藤あり,行動あり,0.16666666666666696,diff,scale,勇気尺度,,
104,1,葛藤あり,行動あり,0.0,diff,scale,勇気尺度,,
105,1,葛藤あり,行動あり,-0.33333333333333304,diff,scale,勇気尺度,,
106,1,葛藤あり,行動あり,-0.16666666666666696,diff,scale,勇気尺度,,
107,1,葛藤あり,行動あり,-0.33333333333333304,diff,scale,勇気尺度,,
108,1,葛藤あり,行動あり,1.3333333333333335,diff,scale,勇気尺度,,
109,1,葛藤あり,行動あり,-0.16666666666666652,diff,scale,勇気尺度,,
110,1,葛藤あり,行動あり,0.16666666666666607,diff,scale,勇気尺度,,
111,1,葛藤あり,行動あり,0.16666666666666652,diff,scale,勇気尺度,,
112,1,葛藤あり,行動あり,2.1666666666666665,diff,scale,勇気尺度,,
113,1,葛藤あり,行動あり,0.0,diff,scale,勇気尺度,,
114,1,葛藤あり,行動あり,-0.3333333333333335,diff,scale,勇気尺度,,
115,1,葛藤あり,行動あり,0.3333333333333335,diff,scale,勇気尺度,,
116,1,葛藤あり,行動あり,0.0,diff,scale,勇気尺度,,
117,1,葛藤あり,行動あり,1.1666666666666665,diff,scale,勇気尺度,,
118,1,葛藤あり,行動あり,0.6666666666666665,diff,scale,勇気尺度,,
120,1,葛藤あり,行動あり,-0.33333333333333304,diff,scale,勇気尺度,,
121,1,葛藤あり,行動あり,0.0,diff,scale,勇気尺度,,
122,1,葛藤あり,行動あり,0.16666666666666696,diff,scale,勇気尺度,,
123,1,葛藤あり,行動あり,0.6666666666666665,diff,scale,勇気尺度,,
124,1,葛藤あり,行動あり,0.5,diff,scale,勇気尺度,,
125,1,葛藤あり,行動あり,0.3333333333333339,diff,scale,勇気尺度,,
126,1,葛藤あり,行動あり,0.16666666666666696,diff,scale,勇気尺度,,
1,2,葛藤あり,行動なし,3.8333333333333335,post,scale,勇気尺度,,
2,2,葛藤あり,行動なし,5.0,post,scale,勇気尺度,,
3,2,葛藤あり,行動なし,3.8333333333333335,post,scale,勇気尺度,,
4,2,葛藤あり,行動なし,4.0,post,scale,勇気尺度,,
5,2,葛藤あり,行動なし,3.0,post,scale,勇気尺度,,
6,2,葛藤あり,行動なし,4.333333333333333,post,scale,勇気尺度,,
7,2,葛藤あり,行動なし,4.0,post,scale,勇気尺度,,
8,2,葛藤あり,行動なし,1.1666666666666667,post,scale,勇気尺度,,
9,2,葛藤あり,行動なし,4.5,post,scale,勇気尺度,,
10,2,葛藤あり,行動なし,2.0,post,scale,勇気尺度,,
11,2,葛藤あり,行動なし,6.166666666666667,post,scale,勇気尺度,,
14,2,葛藤あり,行動なし,5.5,post,scale,勇気尺度,,
15,2,葛藤あり,行動なし,2.0,post,scale,勇気尺度,,
16,2,葛藤あり,行動なし,5.833333333333333,post,scale,勇気尺度,,
17,2,葛藤あり,行動なし,4.666666666666667,post,scale,勇気尺度,,
18,2,葛藤あり,行動なし,3.6666666666666665,post,scale,勇気尺度,,
19,2,葛藤あり,行動なし,1.8333333333333333,post,scale,勇気尺度,,
20,2,葛藤あり,行動なし,5.166666666666667,post,scale,勇気尺度,,
22,2,葛藤あり,行動なし,4.833333333333333,post,scale,勇気尺度,,
23,2,葛藤あり,行動なし,6.0,post,scale,勇気尺度,,
24,2,葛藤あり,行動なし,3.6666666666666665,post,scale,勇気尺度,,
25,2,葛藤あり,行動なし,1.6666666666666667,post,scale,勇気尺度,,
28,2,葛藤あり,行動なし,6.166666666666667,post,scale,勇気尺度,,
29,2,葛藤あり,行動なし,6.5,post,scale,勇気尺度,,
30,2,葛藤あり,行動なし,2.1666666666666665,post,scale,勇気尺度,,
32,2,葛藤あり,行動なし,3.5,post,scale,勇気尺度,,
33,2,葛藤あり,行動なし,5.666666666666667,post,scale,勇気尺度,,
34,2,葛藤あり,行動なし,6.5,post,scale,勇気尺度,,
35,2,葛藤あり,行動なし,4.833333333333333,post,scale,勇気尺度,,
36,2,葛藤あり,行動なし,2.1666666666666665,post,scale,勇気尺度,,
37,2,葛藤あり,行動なし,4.0,post,scale,勇気尺度,,
41,2,葛藤あり,行動なし,4.333333333333333,post,scale,勇気尺度,,
42,2,葛藤あり,行動なし,3.0,post,scale,勇気尺度,,
43,2,葛藤あり,行動なし,3.6666666666666665,post,scale,勇気尺度,,
44,2,葛藤あり,行動なし,2.3333333333333335,post,scale,勇気尺度,,
45,2,葛藤あり,行動なし,3.6666666666666665,post,scale,勇気尺度,,
46,2,葛藤あり,行動なし,2.5,post,scale,勇気尺度,,
47,2,葛藤あり,行動なし,5.833333333333333,post,scale,勇気尺度,,
48,2,葛藤あり,行動なし,4.5,post,scale,勇気尺度,,
51,2,葛藤あり,行動なし,2.6666666666666665,post,scale,勇気尺度,,
52,2,葛藤あり,行動なし,4.666666666666667,post,scale,勇気尺度,,
53,2,葛藤あり,行動なし,4.0,post,scale,勇気尺度,,
55,2,葛藤あり,行動なし,5.666666666666667,post,scale,勇気尺度,,
56,2,葛藤あり,行動なし,2.0,post,scale,勇気尺度,,
57,2,葛藤あり,行動なし,2.8333333333333335,post,scale,勇気尺度,,
58,2,葛藤あり,行動なし,1.5,post,scale,勇気尺度,,
59,2,葛藤あり,行動なし,2.8333333333333335,post,scale,勇気尺度,,
60,2,葛藤あり,行動なし,4.833333333333333,post,scale,勇気尺度,,
61,2,葛藤あり,行動なし,3.8333333333333335,post,scale,勇気尺度,,
62,2,葛藤あり,行動なし,4.666666666666667,post,scale,勇気尺度,,
63,2,葛藤あり,行動なし,4.0,post,scale,勇気尺度,,
64,2,葛藤あり,行動なし,6.0,post,scale,勇気尺度,,
65,2,葛藤あり,行動なし,2.5,post,scale,勇気尺度,,
66,2,葛藤あり,行動なし,2.6666666666666665,post,scale,勇気尺度,,
67,2,葛藤あり,行動なし,2.6666666666666665,post,scale,勇気尺度,,
68,2,葛藤あり,行動なし,4.0,post,scale,勇気尺度,,
69,2,葛藤あり,行動なし,5.833333333333333,post,scale,勇気尺度,,
71,2,葛藤あり,行動なし,4.666666666666667,post,scale,勇気尺度,,
72,2,葛藤あり,行動なし,2.5,post,scale,勇気尺度,,
74,2,葛藤あり,行動なし,5.0,post,scale,勇気尺度,,
76,2,葛藤あり,行動なし,5.0,post,scale,勇気尺度,,
77,2,葛藤あり,行動なし,1.6666666666666667,post,scale,勇気尺度,,
79,2,葛藤あり,行動なし,3.5,post,scale,勇気尺度,,
81,2,葛藤あり,行動なし,4.333333333333333,post,scale,勇気尺度,,
82,2,葛藤あり,行動なし,5.0,post,scale,勇気尺度,,
83,2,葛藤あり,行動なし,1.8333333333333333,post,scale,勇気尺度,,
86,2,葛藤あり,行動なし,4.0,post,scale,勇気尺度,,
87,2,葛藤あり,行動なし,4.0,post,scale,勇気尺度,,
88,2,葛藤あり,行動なし,3.6666666666666665,post,scale,勇気尺度,,
89,2,葛藤あり,行動なし,7.0,post,scale,勇気尺度,,
90,2,葛藤あり,行動なし,5.5,post,scale,勇気尺度,,
91,2,葛藤あり,行動なし,3.5,post,scale,勇気尺度,,
92,2,葛藤あり,行動なし,5.0,post,scale,勇気尺度,,
94,2,葛藤あり,行動なし,2.0,post,scale,勇気尺度,,
95,2,葛藤あり,行動なし,2.3333333333333335,post,scale,勇気尺度,,
96,2,葛藤あり,行動なし,4.833333333333333,post,scale,勇気尺度,,
97,2,葛藤あり,行動なし,4.166666666666667,post,scale,勇気尺度,,
98,2,葛藤あり,行動なし,2.5,post,scale,勇気尺度,,
100,2,葛藤あり,行動なし,2.1666666666666665,post,scale,勇気尺度,,
101,2,葛藤あり,行動なし,3.6666666666666665,post,scale,勇気尺度,,
102,2,葛藤あり,行動なし,4.666666666666667,post,scale,勇気尺度,,
103,2,葛藤あり,行動なし,3.6666666666666665,post,scale,勇気尺度,,
104,2,葛藤あり,行動なし,4.0,post,scale,勇気尺度,,
105,2,葛藤あり,行動なし,4.333333333333333,post,scale,勇気尺度,,
106,2,葛藤あり,行動なし,3.8333333333333335,post,scale,勇気尺度,,
107,2,葛藤あり,行動なし,2.0,post,scale,勇気尺度,,
108,2,葛藤あり,行動なし,3.8333333333333335,post,scale,勇気尺度,,
109,2,葛藤あり,行動なし,3.5,post,scale,勇気尺度,,
110,2,葛藤あり,行動なし,4.333333333333333,post,scale,勇気尺度,,
111,2,葛藤あり,行動なし,4.833333333333333,post,scale,勇気尺度,,
112,2,葛藤あり,行動なし,5.0,post,scale,勇気尺度,,
113,2,葛藤あり,行動なし,5.166666666666667,post,scale,勇気尺度,,
114,2,葛藤あり,行動なし,3.0,post,scale,勇気尺度,,
115,2,葛藤あり,行動なし,3.8333333333333335,post,scale,勇気尺度,,
116,2,葛藤あり,行動なし,2.3333333333333335,post,scale,勇気尺度,,
117,2,葛藤あり,行動なし,4.0,post,scale,勇気尺度,,
118,2,葛藤あり,行動なし,4.0,post,scale,勇気尺度,,
120,2,葛藤あり,行動なし,5.0,post,scale,勇気尺度,,
121,2,葛藤あり,行動なし,6.666666666666667,post,scale,勇気尺度,,
122,2,葛藤あり,行動なし,3.1666666666666665,post,scale,勇気尺度,,
123,2,葛藤あり,行動なし,4.166666666666667,post,scale,勇気尺度,,
124,2,葛藤あり,行動なし,4.0,post,scale,勇気尺度,,
125,2,葛藤あり,行動なし,4.0,post,scale,勇気尺度,,
126,2,葛藤あり,行動なし,4.833333333333333,post,scale,勇気尺度,,
1,2,葛藤あり,行動なし,1.0,diff,scale,勇気尺度,,
2,2,葛藤あり,行動なし,0.33333333333333304,diff,scale,勇気尺度,,
3,2,葛藤あり,行動なし,-0.49999999999999956,diff,scale,勇気尺度,,
4,2,葛藤あり,行動なし,0.3333333333333335,diff,scale,勇気尺度,,
5,2,葛藤あり,行動なし,0.6666666666666665,diff,scale,勇気尺度,,
6,2,葛藤あり,行動なし,-0.3333333333333339,diff,scale,勇気尺度,,
7,2,葛藤あり,行動なし,-0.33333333333333304,diff,scale,勇気尺度,,
8,2,葛藤あり,行動なし,-2.166666666666667,diff,scale,勇気尺度,,
9,2,葛藤あり,行動なし,0.5,diff,scale,勇気尺度,,
10,2,葛藤あり,行動なし,0.0,diff,scale,勇気尺度,,
11,2,葛藤あり,行動なし,-0.16666666666666607,diff,scale,勇気尺度,,
14,2,葛藤あり,行動なし,0.33333333333333304,diff,scale,勇気尺度,,
15,2,葛藤あり,行動なし,-0.16666666666666652,diff,scale,勇気尺度,,
16,2,葛藤あり,行動なし,0.16666666666666607,diff,scale,勇気尺度,,
17,2,葛藤あり,行動なし,0.16666666666666696,diff,scale,勇気尺度,,
18,2,葛藤あり,行動なし,0.833333333333333,diff,scale,勇気尺度,,
19,2,葛藤あり,行動なし,-1.0000000000000002,diff,scale,勇気尺度,,
20,2,葛藤あり,行動なし,0.666666666666667,diff,scale,勇気尺度,,
22,2,葛藤あり,行動なし,0.33333333333333304,diff,scale,勇気尺度,,
23,2,葛藤あり,行動なし,0.16666666666666696,diff,scale,勇気尺度,,
24,2,葛藤あり,行動なし,0.16666666666666652,diff,scale,勇気尺度,,
25,2,葛藤あり,行動なし,-2.5,diff,scale,勇気尺度,,
28,2,葛藤あり,行動なし,0.8333333333333339,diff,scale,勇気尺度,,
29,2,葛藤あり,行動なし,0.5,diff,scale,勇気尺度,,
30,2,葛藤あり,行動なし,0.33333333333333326,diff,scale,勇気尺度,,
32,2,葛藤あり,行動なし,0.0,diff,scale,勇気尺度,,
33,2,葛藤あり,行動なし,0.16666666666666696,diff,scale,勇気尺度,,
34,2,葛藤あり,行動なし,1.333333333333333,diff,scale,勇気尺度,,
35,2,葛藤あり,行動なし,-0.3333333333333339,diff,scale,勇気尺度,,
36,2,葛藤あり,行動なし,-0.5,diff,scale,勇気尺度,,
37,2,葛藤あり,行動なし,0.5,diff,scale,勇気尺度,,
41,2,葛藤あり,行動なし,0.49999999999999956,diff,scale,勇気尺度,,
42,2,葛藤あり,行動なし,0.16666666666666652,diff,scale,勇気尺度,,
43,2,葛藤あり,行動なし,0.16666666666666652,diff,scale,勇気尺度,,
44,2,葛藤あり,行動なし,0.0,diff,scale,勇気尺度,,
45,2,葛藤あり,行動なし,0.16666666666666652,diff,scale,勇気尺度,,
46,2,葛藤あり,行動なし,-0.8333333333333335,diff,scale,勇気尺度,,
47,2,葛藤あり,行動なし,0.6666666666666661,diff,scale,勇気尺度,,
48,2,葛藤あり,行動なし,0.0,diff,scale,勇気尺度,,
51,2,葛藤あり,行動なし,0.6666666666666665,diff,scale,勇気尺度,,
52,2,葛藤あり,行動なし,0.5,diff,scale,勇気尺度,,
53,2,葛藤あり,行動なし,0.0,diff,scale,勇気尺度,,
55,2,葛藤あり,行動なし,0.3333333333333339,diff,scale,勇気尺度,,
56,2,葛藤あり,行動なし,-0.5,diff,scale,勇気尺度,,
57,2,葛藤あり,行動なし,0.3333333333333335,diff,scale,勇気尺度,,
58,2,葛藤あり,行動なし,-0.5,diff,scale,勇気尺度,,
59,2,葛藤あり,行動なし,0.8333333333333335,diff,scale,勇気尺度,,
60,2,葛藤あり,行動なし,-0.5,diff,scale,勇気尺度,,
61,2,葛藤あり,行動なし,-0.8333333333333335,diff,scale,勇気尺度,,
62,2,葛藤あり,行動なし,0.3333333333333339,diff,scale,勇気尺度,,
63,2,葛藤あり,行動なし,-0.33333333333333304,diff,scale,勇気尺度,,
64,2,葛藤あり,行動なし,0.16666666666666696,diff,scale,勇気尺度,,
65,2,葛藤あり,行動なし,0.0,diff,scale,勇気尺度,,
66,2,葛藤あり,行動なし,-1.8333333333333335,diff,scale,勇気尺度,,
67,2,葛藤あり,行動なし,-1.166666666666667,diff,scale,勇気尺度,,
68,2,葛藤あり,行動なし,-0.16666666666666696,diff,scale,勇気尺度,,
69,2,葛藤あり,行動なし,1.0,diff,scale,勇気尺度,,
71,2,葛藤あり,行動なし,0.0,diff,scale,勇気尺度,,
72,2,葛藤あり,行動なし,0.6666666666666667,diff,scale,勇気尺度,,
