participant_id,video_no,conflict,action,score,score_type,target_kind,scale,item_no,item_text
37,3,葛藤なし,行動あり,0.5,diff,scale,勇気尺度,,
41,3,葛藤なし,行動あり,0.6666666666666665,diff,scale,勇気尺度,,
42,3,葛藤なし,行動あり,0.5,diff,scale,勇気尺度,,
43,3,葛藤なし,行動あり,0.0,diff,scale,勇気尺度,,
51,3,葛藤なし,行動あり,-0.16666666666666674,diff,scale,勇気尺度,,
56,3,葛藤なし,行動あり,-0.5,diff,scale,勇気尺度,,
70,3,葛藤なし,行動あり,-0.16666666666666652,diff,scale,勇気尺度,,
80,3,葛藤なし,行動あり,-0.5000000000000004,diff,scale,勇気尺度,,
89,3,葛藤なし,行動あり,0.0,diff,scale,勇気尺度,,
97,3,葛藤なし,行動あり,1.0,diff,scale,勇気尺度,,
100,3,葛藤なし,行動あり,-0.16666666666666696,diff,scale,勇気尺度,,
101,3,葛藤なし,行動あり,2.3333333333333335,diff,scale,勇気尺度,,
116,3,葛藤なし,行動あり,-0.6666666666666667,diff,scale,勇気尺度,,
119,3,葛藤なし,行動あり,-0.8333333333333333,diff,scale,勇気尺度,,
16,4,葛藤なし,行動なし,6.166666666666667,post,scale,勇気尺度,,
17,4,葛藤なし,行動なし,4.833333333333333,post,scale,勇気尺度,,
22,4,葛藤なし,行動なし,5.0,post,scale,勇気尺度,,
24,4,葛藤なし,行動なし,3.5,post,scale,勇気尺度,,
30,4,葛藤なし,行動なし,2.5,post,scale,勇気尺度,,
32,4,葛藤なし,行動なし,3.5,post,scale,勇気尺度,,
33,4,葛藤なし,行動なし,5.833333333333333,post,scale,勇気尺度,,
37,4,葛藤なし,行動なし,3.5,post,scale,勇気尺度,,
41,4,葛藤なし,行動なし,4.166666666666667,post,scale,勇気尺度,,
42,4,葛藤なし,行動なし,3.6666666666666665,post,scale,勇気尺度,,
43,4,葛藤なし,行動なし,3.1666666666666665,post,scale,勇気尺度,,
51,4,葛藤なし,行動なし,6.166666666666667,post,scale,勇気尺度,,
56,4,葛藤なし,行動なし,2.0,post,scale,勇気尺度,,
70,4,葛藤なし,行動なし,2.0,post,scale,勇気尺度,,
80,4,葛藤なし,行動なし,3.5,post,scale,勇気尺度,,
89,4,葛藤なし,行動なし,7.0,post,scale,勇気尺度,,
97,4,葛藤なし,行動なし,4.333333333333333,post,scale,勇気尺度,,
100,4,葛藤なし,行動なし,1.8333333333333333,post,scale,勇気尺度,,
101,4,葛藤なし,行動なし,4.0,post,scale,勇気尺度,,
116,4,葛藤なし,行動なし,2.5,post,scale,勇気尺度,,
119,4,葛藤なし,行動なし,2.0,post,scale,勇気尺度,,
16,4,葛藤なし,行動なし,0.5,diff,scale,勇気尺度,,
17,4,葛藤なし,行動なし,0.33333333333333304,diff,scale,勇気尺度,,
22,4,葛藤なし,行動なし,0.5,diff,scale,勇気尺度,,
24,4,葛藤なし,行動なし,0.0,diff,scale,勇気尺度,,
30,4,葛藤なし,行動なし,0.6666666666666667,diff,scale,勇気尺度,,
32,4,葛藤なし,行動なし,0.0,diff,scale,勇気尺度,,
33,4,葛藤なし,行動なし,0.33333333333333304,diff,scale,勇気尺度,,
37,4,葛藤なし,行動なし,0.0,diff,scale,勇気尺度,,
41,4,葛藤なし,行動なし,0.3333333333333335,diff,scale,勇気尺度,,
42,4,葛藤なし,行動なし,0.833333333333333,diff,scale,勇気尺度,,
43,4,葛藤なし,行動なし,-0.3333333333333335,diff,scale,勇気尺度,,
51,4,葛藤なし,行動なし,4.166666666666667,diff,scale,勇気尺度,,
56,4,葛藤なし,行動なし,-0.5,diff,scale,勇気尺度,,
70,4,葛藤なし,行動なし,-0.6666666666666665,diff,scale,勇気尺度,,
80,4,葛藤なし,行動なし,-0.666666666666667,diff,scale,勇気尺度,,
89,4,葛藤なし,行動なし,0.0,diff,scale,勇気尺度,,
97,4,葛藤なし,行動なし,0.833333333333333,diff,scale,勇気尺度,,
100,4,葛藤なし,行動なし,-0.5000000000000002,diff,scale,勇気尺度,,
101,4,葛藤なし,行動なし,2.5,diff,scale,勇気尺度,,
116,4,葛藤なし,行動なし,0.0,diff,scale,勇気尺度,,
119,4,葛藤なし,行動なし,-0.5,diff,scale,勇気尺度,,
16,1,葛藤あり,行動あり,4.0,post,scale,CZO尺度,,
17,1,葛藤あり,行動あり,3.1,post,scale,CZO尺度,,
22,1,葛藤あり,行動あり,3.9,post,scale,CZO尺度,,
24,1,葛藤あり,行動あり,3.1,post,scale,CZO尺度,,
30,1,葛藤あり,行動あり,3.1,post,scale,CZO尺度,,
32,1,葛藤あり,行動あり,2.8,post,scale,CZO尺度,,
33,1,葛藤あり,行動あり,3.1,post,scale,CZO尺度,,
37,1,葛藤あり,行動あり,3.2,post,scale,CZO尺度,,
41,1,葛藤あり,行動あり,3.5,post,scale,CZO尺度,,
42,1,葛藤あり,行動あり,3.9,post,scale,CZO尺度,,
43,1,葛藤あり,行動あり,2.5,post,scale,CZO尺度,,
51,1,葛藤あり,行動あり,3.0,post,scale,CZO尺度,,
56,1,葛藤あり,行動あり,2.5,post,scale,CZO尺度,,
70,1,葛藤あり,行動あり,3.1,post,scale,CZO尺度,,
80,1,葛藤あり,行動あり,3.1,post,scale,CZO尺度,,
89,1,葛藤あり,行動あり,2.7,post,scale,CZO尺度,,
97,1,葛藤あり,行動あり,3.9,post,scale,CZO尺度,,
100,1,葛藤あり,行動あり,3.2,post,scale,CZO尺度,,
101,1,葛藤あり,行動あり,3.0,post,scale,CZO尺度,,
116,1,葛藤あり,行動あり,1.8,post,scale,CZO尺度,,
119,1,葛藤あり,行動あり,2.2,post,scale,CZO尺度,,
16,1,葛藤あり,行動あり,-0.09999999999999964,diff,scale,CZO尺度,,
17,1,葛藤あり,行動あり,-0.10000000000000009,diff,scale,CZO尺度,,
22,1,葛藤あり,行動あり,-0.10000000000000009,diff,scale,CZO尺度,,
24,1,葛藤あり,行動あり,-0.10000000000000009,diff,scale,CZO尺度,,
30,1,葛藤あり,行動あり,-0.2999999999999998,diff,scale,CZO尺度,,
32,1,葛藤あり,行動あり,0.0,diff,scale,CZO尺度,,
33,1,葛藤あり,行動あり,-0.19999999999999973,diff,scale,CZO尺度,,
37,1,葛藤あり,行動あり,-0.19999999999999973,diff,scale,CZO尺度,,
41,1,葛藤あり,行動あり,0.6000000000000001,diff,scale,CZO尺度,,
42,1,葛藤あり,行動あり,0.5,diff,scale,CZO尺度,,
43,1,葛藤あり,行動あり,0.20000000000000018,diff,scale,CZO尺度,,
51,1,葛藤あり,行動あり,0.0,diff,scale,CZO尺度,,
56,1,葛藤あり,行動あり,0.20000000000000018,diff,scale,CZO尺度,,
70,1,葛藤あり,行動あり,-0.10000000000000009,diff,scale,CZO尺度,,
80,1,葛藤あり,行動あり,-0.19999999999999973,diff,scale,CZO尺度,,
89,1,葛藤あり,行動あり,-0.8999999999999999,diff,scale,CZO尺度,,
97,1,葛藤あり,行動あり,0.10000000000000009,diff,scale,CZO尺度,,
100,1,葛藤あり,行動あり,0.20000000000000018,diff,scale,CZO尺度,,
101,1,葛藤あり,行動あり,0.5,diff,scale,CZO尺度,,
116,1,葛藤あり,行動あり,-0.19999999999999996,diff,scale,CZO尺度,,
119,1,葛藤あり,行動あり,-0.3999999999999999,diff,scale,CZO尺度,,
16,2,葛藤あり,行動なし,4.1,post,scale,CZO尺度,,
17,2,葛藤あり,行動なし,3.0,post,scale,CZO尺度,,
22,2,葛藤あり,行動なし,4.1,post,scale,CZO尺度,,
24,2,葛藤あり,行動なし,3.2,post,scale,CZO尺度,,
30,2,葛藤あり,行動なし,3.1,post,scale,CZO尺度,,
32,2,葛藤あり,行動なし,2.8,post,scale,CZO尺度,,
33,2,葛藤あり,行動なし,3.1,post,scale,CZO尺度,,
37,2,葛藤あり,行動なし,3.2,post,scale,CZO尺度,,
41,2,葛藤あり,行動なし,3.6,post,scale,CZO尺度,,
42,2,葛藤あり,行動なし,3.8,post,scale,CZO尺度,,
43,2,葛藤あり,行動なし,2.2,post,scale,CZO尺度,,
51,2,葛藤あり,行動なし,3.0,post,scale,CZO尺度,,
56,2,葛藤あり,行動なし,2.7,post,scale,CZO尺度,,
70,2,葛藤あり,行動なし,2.9,post,scale,CZO尺度,,
80,2,葛藤あり,行動なし,2.9,post,scale,CZO尺度,,
89,2,葛藤あり,行動なし,2.6,post,scale,CZO尺度,,
97,2,葛藤あり,行動なし,3.6,post,scale,CZO尺度,,
100,2,葛藤あり,行動なし,3.2,post,scale,CZO尺度,,
101,2,葛藤あり,行動なし,3.3,post,scale,CZO尺度,,
116,2,葛藤あり,行動なし,1.7,post,scale,CZO尺度,,
119,2,葛藤あり,行動なし,2.3,post,scale,CZO尺度,,
16,2,葛藤あり,行動なし,0.0,diff,scale,CZO尺度,,
17,2,葛藤あり,行動なし,-0.20000000000000018,diff,scale,CZO尺度,,
22,2,葛藤あり,行動なし,0.09999999999999964,diff,scale,CZO尺度,,
24,2,葛藤あり,行動なし,0.0,diff,scale,CZO尺度,,
30,2,葛藤あり,行動なし,-0.2999999999999998,diff,scale,CZO尺度,,
32,2,葛藤あり,行動なし,0.0,diff,scale,CZO尺度,,
33,2,葛藤あり,行動なし,-0.19999999999999973,diff,scale,CZO尺度,,
37,2,葛藤あり,行動なし,-0.19999999999999973,diff,scale,CZO尺度,,
41,2,葛藤あり,行動なし,0.7000000000000002,diff,scale,CZO尺度,,
42,2,葛藤あり,行動なし,0.3999999999999999,diff,scale,CZO尺度,,
43,2,葛藤あり,行動なし,-0.09999999999999964,diff,scale,CZO尺度,,
51,2,葛藤あり,行動なし,0.0,diff,scale,CZO尺度,,
56,2,葛藤あり,行動なし,0.40000000000000036,diff,scale,CZO尺度,,
70,2,葛藤あり,行動なし,-0.30000000000000027,diff,scale,CZO尺度,,
80,2,葛藤あり,行動なし,-0.3999999999999999,diff,scale,CZO尺度,,
89,2,葛藤あり,行動なし,-1.0,diff,scale,CZO尺度,,
97,2,葛藤あり,行動なし,-0.19999999999999973,diff,scale,CZO尺度,,
100,2,葛藤あり,行動なし,0.20000000000000018,diff,scale,CZO尺度,,
101,2,葛藤あり,行動なし,0.7999999999999998,diff,scale,CZO尺度,,
116,2,葛藤あり,行動なし,-0.30000000000000004,diff,scale,CZO尺度,,
119,2,葛藤あり,行動なし,-0.30000000000000027,diff,scale,CZO尺度,,
16,3,葛藤なし,行動あり,3.9,post,scale,CZO尺度,,
17,3,葛藤なし,行動あり,2.9,post,scale,CZO尺度,,
22,3,葛藤なし,行動あり,3.8,post,scale,CZO尺度,,
24,3,葛藤なし,行動あり,2.9,post,scale,CZO尺度,,
30,3,葛藤なし,行動あり,3.0,post,scale,CZO尺度,,
32,3,葛藤なし,行動あり,2.7,post,scale,CZO尺度,,
33,3,葛藤なし,行動あり,2.9,post,scale,CZO尺度,,
37,3,葛藤なし,行動あり,3.0,post,scale,CZO尺度,,
41,3,葛藤なし,行動あり,3.4,post,scale,CZO尺度,,
42,3,葛藤なし,行動あり,3.8,post,scale,CZO尺度,,
43,3,葛藤なし,行動あり,2.0,post,scale,CZO尺度,,
51,3,葛藤なし,行動あり,2.9,post,scale,CZO尺度,,
56,3,葛藤なし,行動あり,2.4,post,scale,CZO尺度,,
70,3,葛藤なし,行動あり,2.8,post,scale,CZO尺度,,
80,3,葛藤なし,行動あり,2.9,post,scale,CZO尺度,,
89,3,葛藤なし,行動あり,2.6,post,scale,CZO尺度,,
97,3,葛藤なし,行動あり,3.5,post,scale,CZO尺度,,
100,3,葛藤なし,行動あり,3.1,post,scale,CZO尺度,,
101,3,葛藤なし,行動あり,2.8,post,scale,CZO尺度,,
116,3,葛藤なし,行動あり,1.6,post,scale,CZO尺度,,
119,3,葛藤なし,行動あり,2.1,post,scale,CZO尺度,,
16,3,葛藤なし,行動あり,-0.19999999999999973,diff,scale,CZO尺度,,
17,3,葛藤なし,行動あり,-0.30000000000000027,diff,scale,CZO尺度,,
22,3,葛藤なし,行動あり,-0.20000000000000018,diff,scale,CZO尺度,,
24,3,葛藤なし,行動あり,-0.30000000000000027,diff,scale,CZO尺度,,
30,3,葛藤なし,行動あり,-0.3999999999999999,diff,scale,CZO尺度,,
32,3,葛藤なし,行動あり,-0.09999999999999964,diff,scale,CZO尺度,,
33,3,葛藤なし,行動あり,-0.3999999999999999,diff,scale,CZO尺度,,
37,3,葛藤なし,行動あり,-0.3999999999999999,diff,scale,CZO尺度,,
41,3,葛藤なし,行動あり,0.5,diff,scale,CZO尺度,,
42,3,葛藤なし,行動あり,0.3999999999999999,diff,scale,CZO尺度,,
43,3,葛藤なし,行動あり,-0.2999999999999998,diff,scale,CZO尺度,,
51,3,葛藤なし,行動あり,-0.10000000000000009,diff,scale,CZO尺度,,
56,3,葛藤なし,行動あり,0.10000000000000009,diff,scale,CZO尺度,,
70,3,葛藤なし,行動あり,-0.40000000000000036,diff,scale,CZO尺度,,
80,3,葛藤なし,行動あり,-0.3999999999999999,diff,scale,CZO尺度,,
89,3,葛藤なし,行動あり,-1.0,diff,scale,CZO尺度,,
97,3,葛藤なし,行動あり,-0.2999999999999998,diff,scale,CZO尺度,,
100,3,葛藤なし,行動あり,0.10000000000000009,diff,scale,CZO尺度,,
101,3,葛藤なし,行動あり,0.2999999999999998,diff,scale,CZO尺度,,
116,3,葛藤なし,行動あり,-0.3999999999999999,diff,scale,CZO尺度,,
119,3,葛藤なし,行動あり,-0.5,diff,scale,CZO尺度,,
16,4,葛藤なし,行動なし,4.0,post,scale,CZO尺度,,
17,4,葛藤なし,行動なし,2.7,post,scale,CZO尺度,,
22,4,葛藤なし,行動なし,3.8,post,scale,CZO尺度,,
24,4,葛藤なし,行動なし,2.9,post,scale,CZO尺度,,
30,4,葛藤なし,行動なし,2.8,post,scale,CZO尺度,,
32,4,葛藤なし,行動なし,2.6,post,scale,CZO尺度,,
33,4,葛藤なし,行動なし,2.8,post,scale,CZO尺度,,
37,4,葛藤なし,行動なし,3.1,post,scale,CZO尺度,,
41,4,葛藤なし,行動なし,3.3,post,scale,CZO尺度,,
42,4,葛藤なし,行動なし,3.7,post,scale,CZO尺度,,
43,4,葛藤なし,行動なし,2.1,post,scale,CZO尺度,,
51,4,葛藤なし,行動なし,2.9,post,scale,CZO尺度,,
56,4,葛藤なし,行動なし,2.4,post,scale,CZO尺度,,
70,4,葛藤なし,行動なし,2.8,post,scale,CZO尺度,,
80,4,葛藤なし,行動なし,2.8,post,scale,CZO尺度,,
89,4,葛藤なし,行動なし,2.2,post,scale,CZO尺度,,
97,4,葛藤なし,行動なし,3.5,post,scale,CZO尺度,,
100,4,葛藤なし,行動なし,3.0,post,scale,CZO尺度,,
101,4,葛藤なし,行動なし,2.6,post,scale,CZO尺度,,
116,4,葛藤なし,行動なし,1.5,post,scale,CZO尺度,,
119,4,葛藤なし,行動なし,2.0,post,scale,CZO尺度,,
16,4,葛藤なし,行動なし,-0.09999999999999964,diff,scale,CZO尺度,,
17,4,葛藤なし,行動なし,-0.5,diff,scale,CZO尺度,,
22,4,葛藤なし,行動なし,-0.20000000000000018,diff,scale,CZO尺度,,
24,4,葛藤なし,行動なし,-0.30000000000000027,diff,scale,CZO尺度,,
30,4,葛藤なし,行動なし,-0.6000000000000001,diff,scale,CZO尺度,,
32,4,葛藤なし,行動なし,-0.19999999999999973,diff,scale,CZO尺度,,
33,4,葛藤なし,行動なし,-0.5,diff,scale,CZO尺度,,
37,4,葛藤なし,行動なし,-0.2999999999999998,diff,scale,CZO尺度,,
41,4,葛藤なし,行動なし,0.3999999999999999,diff,scale,CZO尺度,,
42,4,葛藤なし,行動なし,0.30000000000000027,diff,scale,CZO尺度,,
43,4,葛藤なし,行動なし,-0.19999999999999973,diff,scale,CZO尺度,,
51,4,葛藤なし,行動なし,-0.10000000000000009,diff,scale,CZO尺度,,
56,4,葛藤なし,行動なし,0.10000000000000009,diff,scale,CZO尺度,,
70,4,葛藤なし,行動なし,-0.40000000000000036,diff,scale,CZO尺度,,
80,4,葛藤なし,行動なし,-0.5,diff,scale,CZO尺度,,
89,4,葛藤なし,行動なし,-1.4,diff,scale,CZO尺度,,
97,4,葛藤なし,行動なし,-0.2999999999999998,diff,scale,CZO尺度,,
100,4,葛藤なし,行動なし,0.0,diff,scale,CZO尺度,,
101,4,葛藤なし,行動なし,0.10000000000000009,diff,scale,CZO尺度,,
116,4,葛藤なし,行動なし,-0.5,diff,scale,CZO尺度,,
119,4,葛藤なし,行動なし,-0.6000000000000001,diff,scale,CZO尺度,,
16,1,葛藤あり,行動あり,6.0,post,scale,葛藤尺度,,
17,1,葛藤あり,行動あり,5.0,post,scale,葛藤尺度,,
22,1,葛藤あり,行動あり,6.5,post,scale,葛藤尺度,,
24,1,葛藤あり,行動あり,2.25,post,scale,葛藤尺度,,
30,1,葛藤あり,行動あり,6.0,post,scale,葛藤尺度,,
32,1,葛藤あり,行動あり,6.25,post,scale,葛藤尺度,,
33,1,葛藤あり,行動あり,6.75,post,scale,葛藤尺度,,
37,1,葛藤あり,行動あり,6.5,post,scale,葛藤尺度,,
41,1,葛藤あり,行動あり,6.0,post,scale,葛藤尺度,,
42,1,葛藤あり,行動あり,5.25,post,scale,葛藤尺度,,
43,1,葛藤あり,行動あり,5.0,post,scale,葛藤尺度,,
51,1,葛藤あり,行動あり,5.75,post,scale,葛藤尺度,,
56,1,葛藤あり,行動あり,5.0,post,scale,葛藤尺度,,
70,1,葛藤あり,行動あり,5.0,post,scale,葛藤尺度,,
80,1,葛藤あり,行動あり,6.0,post,scale,葛藤尺度,,
89,1,葛藤あり,行動あり,5.75,post,scale,葛藤尺度,,
97,1,葛藤あり,行動あり,5.25,post,scale,葛藤尺度,,
100,1,葛藤あり,行動あり,5.0,post,scale,葛藤尺度,,
101,1,葛藤あり,行動あり,5.0,post,scale,葛藤尺度,,
116,1,葛藤あり,行動あり,6.0,post,scale,葛藤尺度,,
119,1,葛藤あり,行動あり,5.5,post,scale,葛藤尺度,,
16,2,葛藤あり,行動なし,6.75,post,scale,葛藤尺度,,
17,2,葛藤あり,行動なし,5.0,post,scale,葛藤尺度,,
22,2,葛藤あり,行動なし,6.0,post,scale,葛藤尺度,,
24,2,葛藤あり,行動なし,2.5,post,scale,葛藤尺度,,
30,2,葛藤あり,行動なし,6.0,post,scale,葛藤尺度,,
32,2,葛藤あり,行動なし,6.0,post,scale,葛藤尺度,,
33,2,葛藤あり,行動なし,5.25,post,scale,葛藤尺度,,
37,2,葛藤あり,行動なし,6.5,post,scale,葛藤尺度,,
41,2,葛藤あり,行動なし,6.0,post,scale,葛藤尺度,,
42,2,葛藤あり,行動なし,5.25,post,scale,葛藤尺度,,
43,2,葛藤あり,行動なし,5.5,post,scale,葛藤尺度,,
51,2,葛藤あり,行動なし,5.75,post,scale,葛藤尺度,,
56,2,葛藤あり,行動なし,5.5,post,scale,葛藤尺度,,
70,2,葛藤あり,行動なし,5.0,post,scale,葛藤尺度,,
80,2,葛藤あり,行動なし,6.0,post,scale,葛藤尺度,,
89,2,葛藤あり,行動なし,5.75,post,scale,葛藤尺度,,
97,2,葛藤あり,行動なし,6.0,post,scale,葛藤尺度,,
100,2,葛藤あり,行動なし,6.0,post,scale,葛藤尺度,,
101,2,葛藤あり,行動なし,4.5,post,scale,葛藤尺度,,
